4559,11,,19,train,29952,29952,0,32,624130
4278,11,,7,train,29952,29952,0,32,0
2030,12,,30,train,29952,29952,0,32,1248260
32,12,,30,train,29952,29952,0,32,1248260
848,12,,16,train,29952,29952,0,32,624130
2547,12,,30,train,29952,29952,0,32,1248260
3965,12,,17,train,29952,29952,0,32,624130
8796,13,,30,train,29952,29952,0,32,1248260
7639,13,,16,train,29952,29952,0,32,624130
8804,13,,9,train,29952,29952,0,32,0
302,13,,23,train,29952,29952,0,32,1248260
1796,13,,11,train,29952,29952,0,32,0
6092,14,,20,train,29952,29952,0,32,624130
3985,14,,20,train,29952,29952,0,32,624130
4756,14,,13,train,29952,29952,0,32,624130
434,14,,20,train,29952,29952,0,32,624130
8622,14,,13,train,29952,29952,0,32,624130
1699,15,,25,train,29952,29952,0,32,1248260
3431,15,,30,train,29952,29952,0,32,1248260
8944,15,,30,train,29952,29952,0,32,1248260
751,15,,9,train,29952,29952,0,32,0
10016,15,,30,train,29952,29952,0,32,1248260
3233,16,,6,train,29952,29952,0,32,0
4096,16,,16,train,29952,29952,0,32,624130
5729,16,,30,train,29952,29952,0,32,1248260
313,16,,30,train,29952,29952,0,32,1248260
79,16,,29,train,29952,29952,0,32,1248260
4439,17,,30,train,29952,29952,0,32,1248260
7480,17,,29,train,29952,29952,0,32,1248260
6583,17,,30,train,29952,29952,0,32,1248260
6000,17,,29,train,29952,29952,0,32,1248260
8376,17,,30,train,29952,29952,0,32,1248260
6098,18,,20,train,29952,29952,0,32,624130
4302,18,,30,train,29952,29952,0,32,1248260
6386,18,,30,train,29952,29952,0,32,1248260
6683,18,,30,train,29952,29952,0,32,1248260
8150,18,,28,train,29952,29952,0,32,1248260
2656,19,,18,train,29952,29952,0,32,624130
9464,19,,26,train,29952,29952,0,32,1248260
2220,19,,15,train,29952,29952,0,32,624130
6065,19,,30,train,29952,29952,0,32,1248260
981,19,,30,train,29952,29952,0,32,1248260
5061,20,,30,train,29952,29952,0,32,1248260
9087,20,,30,train,29952,29952,0,32,1248260
8188,20,,26,train,29952,29952,0,32,1248260
8126,20,,26,train,29952,29952,0,32,1248260
6935,20,,23,train,29952,29952,0,32,1248260
2944,21,,20,train,29952,29952,0,32,624130
1238,21,,13,train,29952,29952,0,32,624130
7059,21,,26,train,29952,29952,0,32,1248260
7949,21,,23,train,29952,29952,0,32,1248260
5648,21,,29,train,29952,29952,0,32,1248260
2729,22,,25,train,29952,29952,0,32,1248260
8905,22,,30,train,29952,29952,0,32,1248260
4709,22,,19,train,29952,29952,0,32,624130
5776,22,,20,train,29952,29952,0,32,624130
9696,22,,24,train,29952,29952,0,32,1248260
921,23,,20,train,29952,29952,0,32,624130
181,23,,5,train,29952,29952,0,32,0
7601,23,,7,train,29952,29952,0,32,0
4441,23,,30,train,29952,29952,0,32,1248260
1337,23,,30,train,29952,29952,0,32,1248260
510,24,,30,train,29952,29952,0,32,1248260
2071,24,,18,train,29952,29952,0,32,624130
8647,24,,16,train,29952,29952,0,32,624130
4898,24,,8,train,29952,29952,0,32,0
10135,24,,30,train,29952,29952,0,32,1248260
382,25,,29,train,29952,29952,0,32,1248260
2926,25,,30,train,29952,29952,0,32,1248260
6674,25,,25,train,29952,29952,0,32,1248260
1056,25,,24,train,29952,29952,0,32,1248260
2339,25,,25,train,29952,29952,0,32,1248260
2175,26,,24,train,29952,29952,0,32,1248260
8782,26,,9,train,29952,29952,0,32,0
103,26,,29,train,29952,29952,0,32,1248260
1315,26,,12,train,29952,29952,0,32,624130
4911,26,,30,train,29952,29952,0,32,1248260
9813,27,,7,train,29952,29952,0,32,0
6052,27,,19,train,29952,29952,0,32,624130
5423,27,,30,train,29952,29952,0,32,1248260
6574,27,,30,train,29952,29952,0,32,1248260
2787,27,,20,train,29952,29952,0,32,624130
9140,28,,20,train,29952,29952,0,32,624130
5069,28,,29,train,29952,29952,0,32,1248260
2322,28,,11,train,29952,29952,0,32,0
5523,28,,6,train,29952,29952,0,32,0
9932,28,,24,train,29952,29952,0,32,1248260
44,29,,5,train,29952,29952,0,32,0
2219,29,,30,train,29952,29952,0,32,1248260
6361,29,,30,train,29952,29952,0,32,1248260
7543,29,,28,train,29952,29952,0,32,1248260
7186,29,,30,train,29952,29952,0,32,1248260
2621,30,,9,train,29952,29952,0,32,0
8109,30,,6,train,29952,29952,0,32,0
6356,30,,10,train,29952,29952,0,32,0
6835,30,,6,train,29952,29952,0,32,0
5159,30,,30,train,29952,29952,0,32,1248260
9585,31,,25,train,29952,29952,0,32,1248260
6236,31,,30,train,29952,29952,0,32,1248260
2584,31,,20,train,29952,29952,0,32,624130
7760,31,,30,train,29952,29952,0,32,1248260
36,31,,11,train,29952,29952,0,32,0
4425,32,,20,train,29952,29952,0,32,624130
6061,32,,5,train,29952,29952,0,32,0
1285,32,,23,train,29952,29952,0,32,1248260
9663,32,,20,train,29952,29952,0,32,624130
3510,32,,27,train,29952,29952,0,32,1248260
2369,33,,20,train,29952,29952,0,32,624130
1680,33,,11,train,29952,29952,0,32,0
5538,33,,22,train,29952,29952,0,32,624130
7886,33,,12,train,29952,29952,0,32,624130
1515,33,,16,train,29952,29952,0,32,624130
8546,34,,30,train,29952,29952,0,32,1248260
8410,34,,16,train,29952,29952,0,32,624130
6142,34,,30,train,29952,29952,0,32,1248260
10061,34,,22,train,29952,29952,0,32,624130
2217,34,,17,train,29952,29952,0,32,624130
10054,35,,29,train,29952,29952,0,32,1248260
9193,35,,22,train,29952,29952,0,32,624130
3681,35,,30,train,29952,29952,0,32,1248260
7821,35,,29,train,29952,29952,0,32,1248260
173,35,,24,train,29952,29952,0,32,1248260
8129,36,,27,train,29952,29952,0,32,1248260
1461,36,,9,train,29952,29952,0,32,0
5946,36,,30,train,29952,29952,0,32,1248260
8189,36,,30,train,29952,29952,0,32,1248260
3731,36,,22,train,29952,29952,0,32,624130
9962,37,,30,train,29952,29952,0,32,1248260
2554,37,,20,train,29952,29952,0,32,624130
2816,37,,22,train,29952,29952,0,32,624130
9490,37,,20,train,29952,29952,0,32,624130
4947,37,,22,train,29952,29952,0,32,624130
6125,38,,9,train,29952,29952,0,32,0
5032,38,,20,train,29952,29952,0,32,624130
8290,38,,29,train,29952,29952,0,32,1248260
6250,38,,12,train,29952,29952,0,32,624130
3897,38,,21,train,29952,29952,0,32,624130
10028,39,,30,train,29952,29952,0,32,1248260
9377,39,,13,train,29952,29952,0,32,624130
6121,39,,13,train,29952,29952,0,32,624130
3886,39,,30,train,29952,29952,0,32,1248260
5197,39,,25,train,29952,29952,0,32,1248260
2680,40,,20,train,29952,29952,0,32,624130
1515,40,,16,train,29952,29952,0,32,624130
8502,40,,8,train,29952,29952,0,32,0
2454,40,,20,train,29952,29952,0,32,624130
4345,40,,21,train,29952,29952,0,32,624130
9106,41,,30,train,29952,29952,0,32,1248260
5455,41,,14,train,29952,29952,0,32,624130
8459,41,,20,train,29952,29952,0,32,624130
6066,41,,30,train,29952,29952,0,32,1248260
8816,41,,24,train,29952,29952,0,32,1248260
5718,42,,29,train,29952,29952,0,32,1248260
9637,42,,15,train,29952,29952,0,32,624130
2327,42,,20,train,29952,29952,0,32,624130
9455,42,,10,train,29952,29952,0,32,0
1182,42,,22,train,29952,29952,0,32,624130
5235,43,,30,train,29952,29952,0,32,1248260
1673,43,,30,train,29952,29952,0,32,1248260
4226,43,,17,train,29952,29952,0,32,624130
3468,43,,29,train,29952,29952,0,32,1248260
5292,43,,5,train,29952,29952,0,32,0
6995,44,,30,train,29952,29952,0,32,1248260
8887,44,,30,train,29952,29952,0,32,1248260
5750,44,,30,train,29952,29952,0,32,1248260
9174,44,,20,train,29952,29952,0,32,624130
4257,44,,30,train,29952,29952,0,32,1248260
2355,45,,25,train,29952,29952,0,32,1248260
2341,45,,20,train,29952,29952,0,32,624130
7776,45,,25,train,29952,29952,0,32,1248260
6354,45,,30,train,29952,29952,0,32,1248260
6032,45,,14,train,29952,29952,0,32,624130
7920,46,,25,train,29952,29952,0,32,1248260
6113,46,,11,train,29952,29952,0,32,0
6922,46,,30,train,29952,29952,0,32,1248260
1689,46,,30,train,29952,29952,0,32,1248260
9495,46,,7,train,29952,29952,0,32,0
8878,47,,30,train,29952,29952,0,32,1248260
837,47,,15,train,29952,29952,0,32,624130
2691,47,,9,train,29952,29952,0,32,0
6864,47,,30,train,29952,29952,0,32,1248260
3880,47,,30,train,29952,29952,0,32,1248260
7119,48,,30,train,29952,29952,0,32,1248260
5440,48,,23,train,29952,29952,0,32,1248260
10127,48,,30,train,29952,29952,0,32,1248260
1431,48,,15,train,29952,29952,0,32,624130
7940,48,,23,train,29952,29952,0,32,1248260
5320,49,,30,train,29952,29952,0,32,1248260
8814,49,,21,train,29952,29952,0,32,624130
4028,49,,30,train,29952,29952,0,32,1248260
7585,49,,20,train,29952,29952,0,32,624130
1973,49,,16,train,29952,29952,0,32,624130
8666,50,,21,train,29952,29952,0,32,624130
9792,50,,14,train,29952,29952,0,32,624130
5798,50,,14,train,29952,29952,0,32,624130
8929,50,,14,train,29952,29952,0,32,624130
120,50,,17,train,29952,29952,0,32,624130
6599,51,,9,train,29952,29952,0,32,0
6414,51,,12,train,29952,29952,0,32,624130
7602,51,,25,train,29952,29952,0,32,1248260
4492,51,,18,train,29952,29952,0,32,624130
1478,51,,21,train,29952,29952,0,32,624130
4230,52,,16,train,29952,29952,0,32,624130
9750,52,,7,train,29952,29952,0,32,0
3397,52,,30,train,29952,29952,0,32,1248260
875,52,,21,train,29952,29952,0,32,624130
7600,52,,15,train,29952,29952,0,32,624130
9468,53,,18,train,29952,29952,0,32,624130
3591,53,,14,train,29952,29952,0,32,624130
9544,53,,13,train,29952,29952,0,32,624130
9108,53,,22,train,29952,29952,0,32,624130
5932,53,,30,train,29952,29952,0,32,1248260
626,54,,17,train,29952,29952,0,32,624130
8038,54,,5,train,29952,29952,0,32,0
2317,54,,20,train,29952,29952,0,32,624130
6040,54,,16,train,29952,29952,0,32,624130
791,54,,5,train,29952,29952,0,32,0
4316,55,,30,train,29952,29952,0,32,1248260
1198,55,,30,train,29952,29952,0,32,1248260
2951,55,,13,train,29952,29952,0,32,624130
699,55,,21,train,29952,29952,0,32,624130
6399,55,,30,train,29952,29952,0,32,1248260
1654,56,,17,train,29952,29952,0,32,624130
8125,56,,11,train,29952,29952,0,32,0
5206,56,,20,train,29952,29952,0,32,624130
4841,56,,20,train,29952,29952,0,32,624130
7226,56,,30,train,29952,29952,0,32,1248260
2157,57,,6,train,29952,29952,0,32,0
7315,57,,30,train,29952,29952,0,32,1248260
6014,57,,21,train,29952,29952,0,32,624130
3472,57,,28,train,29952,29952,0,32,1248260
6044,57,,30,train,29952,29952,0,32,1248260
3976,58,,11,train,29952,29952,0,32,0
3495,58,,20,train,29952,29952,0,32,624130
4979,58,,9,train,29952,29952,0,32,0
6770,58,,23,train,29952,29952,0,32,1248260
2243,58,,30,train,29952,29952,0,32,1248260
7856,59,,23,train,29952,29952,0,32,1248260
4554,59,,30,train,29952,29952,0,32,1248260
9347,59,,25,train,29952,29952,0,32,1248260
8263,59,,20,train,29952,29952,0,32,624130
701,59,,11,train,29952,29952,0,32,0
1724,60,,22,train,29952,29952,0,32,624130
1885,60,,30,train,29952,29952,0,32,1248260
6003,60,,22,train,29952,29952,0,32,624130
4759,60,,16,train,29952,29952,0,32,624130
6170,60,,23,train,29952,29952,0,32,1248260
9657,61,,25,train,29952,29952,0,32,1248260
9069,61,,23,train,29952,29952,0,32,1248260
7640,61,,23,train,29952,29952,0,32,1248260
8409,61,,7,train,29952,29952,0,32,0
3689,61,,16,train,29952,29952,0,32,624130
787,62,,28,train,29952,29952,0,32,1248260
5008,62,,30,train,29952,29952,0,32,1248260
9448,62,,25,train,29952,29952,0,32,1248260
3224,62,,11,train,29952,29952,0,32,0
7978,62,,10,train,29952,29952,0,32,0
6734,63,,23,train,29952,29952,0,32,1248260
7584,63,,22,train,29952,29952,0,32,624130
8752,63,,12,train,29952,29952,0,32,624130
8879,63,,30,train,29952,29952,0,32,1248260
2745,63,,25,train,29952,29952,0,32,1248260
9186,64,,5,train,29952,29952,0,32,0
505,64,,27,train,29952,29952,0,32,1248260
5728,64,,26,train,29952,29952,0,32,1248260
7888,64,,29,train,29952,29952,0,32,1248260
8107,64,,14,train,29952,29952,0,32,624130
8857,65,,29,train,29952,29952,0,32,1248260
1720,65,,20,train,29952,29952,0,32,624130
9245,65,,30,train,29952,29952,0,32,1248260
558,65,,6,train,29952,29952,0,32,0
8865,65,,21,train,29952,29952,0,32,624130
2159,66,,16,train,29952,29952,0,32,624130
892,66,,20,train,29952,29952,0,32,624130
3954,66,,25,train,29952,29952,0,32,1248260
5423,66,,30,train,29952,29952,0,32,1248260
7509,66,,7,train,29952,29952,0,32,0
3492,67,,8,train,29952,29952,0,32,0
6323,67,,11,train,29952,29952,0,32,0
8869,67,,7,train,29952,29952,0,32,0
3125,67,,25,train,29952,29952,0,32,1248260
8294,67,,28,train,29952,29952,0,32,1248260
4285,68,,7,train,29952,29952,0,32,0
130,68,,28,train,29952,29952,0,32,1248260
5622,68,,29,train,29952,29952,0,32,1248260
9393,68,,17,train,29952,29952,0,32,624130
3210,68,,20,train,29952,29952,0,32,624130
1701,69,,19,train,29952,29952,0,32,624130
7273,69,,22,train,29952,29952,0,32,624130
4041,69,,28,train,29952,29952,0,32,1248260
7408,69,,30,train,29952,29952,0,32,1248260
4922,69,,22,train,29952,29952,0,32,624130
1190,70,,9,train,29952,29952,0,32,0
4295,70,,15,train,29952,29952,0,32,624130
915,70,,24,train,29952,29952,0,32,1248260
5947,70,,15,train,29952,29952,0,32,624130
8167,70,,16,train,29952,29952,0,32,624130
1938,71,,30,train,29952,29952,0,32,1248260
9415,71,,24,train,29952,29952,0,32,1248260
355,71,,10,train,29952,29952,0,32,0
8482,71,,30,train,29952,29952,0,32,1248260
10052,71,,21,train,29952,29952,0,32,624130
1765,72,,14,train,29952,29952,0,32,624130
3428,72,,25,train,29952,29952,0,32,1248260
1236,72,,21,train,29952,29952,0,32,624130
254,72,,10,train,29952,29952,0,32,0
5028,72,,30,train,29952,29952,0,32,1248260
2886,73,,20,train,29952,29952,0,32,624130
6095,73,,20,train,29952,29952,0,32,624130
2643,73,,30,train,29952,29952,0,32,1248260
8330,73,,26,train,29952,29952,0,32,1248260
4944,73,,30,train,29952,29952,0,32,1248260
8578,74,,30,train,29952,29952,0,32,1248260
274,74,,5,train,29952,29952,0,32,0
578,74,,29,train,29952,29952,0,32,1248260
3265,74,,21,train,29952,29952,0,32,624130
7192,74,,30,train,29952,29952,0,32,1248260
6519,75,,10,train,29952,29952,0,32,0
5521,75,,21,train,29952,29952,0,32,624130
7889,75,,17,train,29952,29952,0,32,624130
7480,75,,29,train,29952,29952,0,32,1248260
8604,75,,9,train,29952,29952,0,32,0
7766,76,,29,train,29952,29952,0,32,1248260
2220,76,,15,train,29952,29952,0,32,624130
3448,76,,20,train,29952,29952,0,32,624130
3628,76,,29,train,29952,29952,0,32,1248260
7157,76,,20,train,29952,29952,0,32,624130
331,77,,26,train,29952,29952,0,32,1248260
2495,77,,25,train,29952,29952,0,32,1248260
6221,77,,25,train,29952,29952,0,32,1248260
5767,77,,24,train,29952,29952,0,32,1248260
6386,77,,30,train,29952,29952,0,32,1248260
6705,78,,30,train,29952,29952,0,32,1248260
7480,78,,29,train,29952,29952,0,32,1248260
5602,78,,25,train,29952,29952,0,32,1248260
125,78,,26,train,29952,29952,0,32,1248260
599,78,,29,train,29952,29952,0,32,1248260
8274,79,,26,train,29952,29952,0,32,1248260
10143,79,,30,train,29952,29952,0,32,1248260
7631,79,,21,train,29952,29952,0,32,624130
8157,79,,20,train,29952,29952,0,32,624130
860,79,,21,train,29952,29952,0,32,624130
2988,80,,28,train,29952,29952,0,32,1248260
6036,80,,30,train,29952,29952,0,32,1248260
6075,80,,20,train,29952,29952,0,32,624130
9721,80,,24,train,29952,29952,0,32,1248260
6239,80,,8,train,29952,29952,0,32,0
9796,81,,24,train,29952,29952,0,32,1248260
702,81,,27,train,29952,29952,0,32,1248260
1624,81,,30,train,29952,29952,0,32,1248260
2741,81,,5,train,29952,29952,0,32,0
7058,81,,27,train,29952,29952,0,32,1248260
423,82,,29,train,29952,29952,0,32,1248260
4403,82,,25,train,29952,29952,0,32,1248260
6583,82,,30,train,29952,29952,0,32,1248260
5743,82,,23,train,29952,29952,0,32,1248260
10123,82,,14,train,29952,29952,0,32,624130
2256,83,,15,train,29952,29952,0,32,624130
273,83,,30,train,29952,29952,0,32,1248260
7601,83,,7,train,29952,29952,0,32,0
3616,83,,8,train,29952,29952,0,32,0
7988,83,,29,train,29952,29952,0,32,1248260
4148,84,,25,train,29952,29952,0,32,1248260
2006,84,,30,train,29952,29952,0,32,1248260
7284,84,,23,train,29952,29952,0,32,1248260
9991,84,,19,train,29952,29952,0,32,624130
7477,84,,16,train,29952,29952,0,32,624130
4824,85,,30,train,29952,29952,0,32,1248260
6569,85,,20,train,29952,29952,0,32,624130
7464,85,,23,train,29952,29952,0,32,1248260
4686,85,,30,train,29952,29952,0,32,1248260
5385,85,,21,train,29952,29952,0,32,624130
2733,86,,21,train,29952,29952,0,32,624130
4056,86,,20,train,29952,29952,0,32,624130
173,86,,24,train,29952,29952,0,32,1248260
6821,86,,20,train,29952,29952,0,32,624130
5562,86,,21,train,29952,29952,0,32,624130
8803,87,,30,train,29952,29952,0,32,1248260
3048,87,,25,train,29952,29952,0,32,1248260
835,87,,27,train,29952,29952,0,32,1248260
5954,87,,19,train,29952,29952,0,32,624130
6696,87,,30,train,29952,29952,0,32,1248260
9573,88,,14,train,29952,29952,0,32,624130
4715,88,,30,train,29952,29952,0,32,1248260
8054,88,,28,train,29952,29952,0,32,1248260
753,88,,5,train,29952,29952,0,32,0
1855,88,,21,train,29952,29952,0,32,624130
2589,89,,7,train,29952,29952,0,32,0
1210,89,,30,train,29952,29952,0,32,1248260
4844,89,,22,train,29952,29952,0,32,624130
3698,89,,29,train,29952,29952,0,32,1248260
996,89,,5,train,29952,29952,0,32,0
9451,90,,11,train,29952,29952,0,32,0
2263,90,,30,train,29952,29952,0,32,1248260
1659,90,,20,train,29952,29952,0,32,624130
4969,90,,24,train,29952,29952,0,32,1248260
8328,90,,22,train,29952,29952,0,32,624130
8500,91,,30,train,29952,29952,0,32,1248260
6371,91,,30,train,29952,29952,0,32,1248260
6922,91,,30,train,29952,29952,0,32,1248260
8637,91,,26,train,29952,29952,0,32,1248260
1107,91,,20,train,29952,29952,0,32,624130
5095,92,,23,train,29952,29952,0,32,1248260
9951,92,,12,train,29952,29952,0,32,624130
3600,92,,30,train,29952,29952,0,32,1248260
6191,92,,30,train,29952,29952,0,32,1248260
7708,92,,14,train,29952,29952,0,32,624130
1232,93,,22,train,29952,29952,0,32,624130
6749,93,,23,train,29952,29952,0,32,1248260
7456,93,,5,train,29952,29952,0,32,0
1998,93,,30,train,29952,29952,0,32,1248260
3482,93,,8,train,29952,29952,0,32,0
5381,94,,14,train,29952,29952,0,32,624130
2524,94,,30,train,29952,29952,0,32,1248260
7842,94,,6,train,29952,29952,0,32,0
869,94,,26,train,29952,29952,0,32,1248260
856,94,,19,train,29952,29952,0,32,624130
8724,95,,10,train,29952,29952,0,32,0
8355,95,,30,train,29952,29952,0,32,1248260
8090,95,,24,train,29952,29952,0,32,1248260
8042,95,,18,train,29952,29952,0,32,624130
5443,95,,14,train,29952,29952,0,32,624130
3749,96,,20,train,29952,29952,0,32,624130
55,96,,29,train,29952,29952,0,32,1248260
2808,96,,30,train,29952,29952,0,32,1248260
385,96,,25,train,29952,29952,0,32,1248260
9524,96,,20,train,29952,29952,0,32,624130
1961,97,,21,train,29952,29952,0,32,624130
1291,97,,30,train,29952,29952,0,32,1248260
5473,97,,30,train,29952,29952,0,32,1248260
5711,97,,13,train,29952,29952,0,32,624130
3513,97,,27,train,29952,29952,0,32,1248260
1119,98,,21,train,29952,29952,0,32,624130
8257,98,,20,train,29952,29952,0,32,624130
690,98,,16,train,29952,29952,0,32,624130
2484,98,,30,train,29952,29952,0,32,1248260
4175,98,,18,train,29952,29952,0,32,624130
2792,99,,30,train,29952,29952,0,32,1248260
5784,99,,30,train,29952,29952,0,32,1248260
7740,99,,6,train,29952,29952,0,32,0
4417,99,,22,train,29952,29952,0,32,624130
7561,99,,26,train,29952,29952,0,32,1248260
3164,100,,21,train,29952,29952,0,32,624130
7993,100,,27,train,29952,29952,0,32,1248260
4268,100,,30,train,29952,29952,0,32,1248260
4712,100,,30,train,29952,29952,0,32,1248260
843,100,,28,train,29952,29952,0,32,1248260
9052,101,,13,train,29952,29952,0,32,624130
10149,101,,30,train,29952,29952,0,32,1248260
7630,101,,29,train,29952,29952,0,32,1248260
6150,101,,15,train,29952,29952,0,32,624130
229,101,,23,train,29952,29952,0,32,1248260
9599,102,,7,train,29952,29952,0,32,0
197,102,,20,train,29952,29952,0,32,624130
611,102,,19,train,29952,29952,0,32,624130
1044,102,,30,train,29952,29952,0,32,1248260
6109,102,,28,train,29952,29952,0,32,1248260
201,103,,12,train,29952,29952,0,32,624130
7781,103,,21,train,29952,29952,0,32,624130
8210,103,,20,train,29952,29952,0,32,624130
3908,103,,29,train,29952,29952,0,32,1248260
2410,103,,8,train,29952,29952,0,32,0
574,104,,28,train,29952,29952,0,32,1248260
1632,104,,11,train,29952,29952,0,32,0
3158,104,,25,train,29952,29952,0,32,1248260
4645,104,,6,train,29952,29952,0,32,0
8950,104,,21,train,29952,29952,0,32,624130
8785,105,,30,train,29952,29952,0,32,1248260
7639,105,,16,train,29952,29952,0,32,624130
2599,105,,30,train,29952,29952,0,32,1248260
4332,105,,22,train,29952,29952,0,32,624130
4696,105,,30,train,29952,29952,0,32,1248260
9729,106,,30,train,29952,29952,0,32,1248260
9323,106,,20,train,29952,29952,0,32,624130
3951,106,,29,train,29952,29952,0,32,1248260
7677,106,,25,train,29952,29952,0,32,1248260
894,106,,30,train,29952,29952,0,32,1248260
9135,107,,30,train,29952,29952,0,32,1248260
9129,107,,25,train,29952,29952,0,32,1248260
5060,107,,21,train,29952,29952,0,32,624130
10174,107,,30,train,29952,29952,0,32,1248260
8409,107,,7,train,29952,29952,0,32,0
6174,108,,18,train,29952,29952,0,32,624130
6460,108,,8,train,29952,29952,0,32,0
5459,108,,30,train,29952,29952,0,32,1248260
2557,108,,18,train,29952,29952,0,32,624130
9904,108,,8,train,29952,29952,0,32,0
2275,109,,22,train,29952,29952,0,32,624130
3544,109,,20,train,29952,29952,0,32,624130
6339,109,,30,train,29952,29952,0,32,1248260
6310,109,,7,train,29952,29952,0,32,0
2101,109,,30,train,29952,29952,0,32,1248260
5797,110,,23,train,29952,29952,0,32,1248260
3887,110,,20,train,29952,29952,0,32,624130
9161,110,,20,train,29952,29952,0,32,624130
7975,110,,27,train,29952,29952,0,32,1248260
3170,110,,28,train,29952,29952,0,32,1248260
7569,111,,30,train,29952,29952,0,32,1248260
98,111,,25,train,29952,29952,0,32,1248260
6243,111,,18,train,29952,29952,0,32,624130
6835,111,,6,train,29952,29952,0,32,0
438,111,,29,train,29952,29952,0,32,1248260
9561,112,,11,train,29952,29952,0,32,0
2818,112,,21,train,29952,29952,0,32,624130
724,112,,25,train,29952,29952,0,32,1248260
4335,112,,21,train,29952,29952,0,32,624130
7316,112,,13,train,29952,29952,0,32,624130
9650,113,,11,train,29952,29952,0,32,0
6381,113,,25,train,29952,29952,0,32,1248260
3544,113,,20,train,29952,29952,0,32,624130
2993,113,,19,train,29952,29952,0,32,624130
5690,113,,16,train,29952,29952,0,32,624130
2185,114,,24,train,29952,29952,0,32,1248260
1130,114,,12,train,29952,29952,0,32,624130
6854,114,,20,train,29952,29952,0,32,624130
180,114,,27,train,29952,29952,0,32,1248260
334,114,,30,train,29952,29952,0,32,1248260
4027,115,,30,train,29952,29952,0,32,1248260
4734,115,,20,train,29952,29952,0,32,624130
9888,115,,20,train,29952,29952,0,32,624130
6508,115,,6,train,29952,29952,0,32,0
3557,115,,29,train,29952,29952,0,32,1248260
1681,116,,22,train,29952,29952,0,32,624130
7937,116,,26,train,29952,29952,0,32,1248260
6623,116,,20,train,29952,29952,0,32,624130
3271,116,,8,train,29952,29952,0,32,0
2926,116,,30,train,29952,29952,0,32,1248260
3128,117,,20,train,29952,29952,0,32,624130
6546,117,,30,train,29952,29952,0,32,1248260
2162,117,,22,train,29952,29952,0,32,624130
7444,117,,24,train,29952,29952,0,32,1248260
6575,117,,30,train,29952,29952,0,32,1248260
8645,118,,21,train,29952,29952,0,32,624130
765,118,,20,train,29952,29952,0,32,624130
5659,118,,14,train,29952,29952,0,32,624130
3601,118,,8,train,29952,29952,0,32,0
2999,118,,29,train,29952,29952,0,32,1248260
3853,119,,30,train,29952,29952,0,32,1248260
414,119,,23,train,29952,29952,0,32,1248260
3257,119,,8,train,29952,29952,0,32,0
5955,119,,5,train,29952,29952,0,32,0
1686,119,,30,train,29952,29952,0,32,1248260
7438,120,,30,train,29952,29952,0,32,1248260
5510,120,,30,train,29952,29952,0,32,1248260
8024,120,,29,train,29952,29952,0,32,1248260
63,120,,21,train,29952,29952,0,32,624130
7495,120,,5,train,29952,29952,0,32,0
2229,121,,23,train,29952,29952,0,32,1248260
4621,121,,16,train,29952,29952,0,32,624130
4194,121,,14,train,29952,29952,0,32,624130
